X,Y,Z,energy,LJ,Coulomb_ewald,Coulomb_real,Coulomb_fourier,alpha
0.0,0.0,0.0,410825.25964111,404271.70223168,6553.55740943,-4313.02882411,10866.58623354,0.341429
0.0,0.0,0.5263157894736842,1499066.2129122,1490988.52351545,8077.68939675,-2668.49764523,10746.18704197,0.341429
0.0,0.0,1.0526315789473684,7651138.42151599,7635661.84157834,15476.57993765,5123.08799511,10353.49194255,0.341429
0.0,0.0,1.5789473684210527,7713897.31501995,7681951.19226233,31946.12275761,22334.81712177,9611.30563584,0.341429
0.0,0.0,2.1052631578947367,2041014.71568688,1998283.38288824,42731.33279864,34284.85878455,8446.47401409,0.341429
0.0,0.0,2.631578947368421,315843.95267169,293447.66586069,22396.28681099,15552.02111153,6844.26569946,0.341429
0.0,0.0,3.1578947368421053,164747.65963122,203710.86154355,-38963.20191233,-43845.40577858,4882.20386625,0.341429
0.0,0.0,3.6842105263157894,276885.41886644,379344.19768731,-102458.77882087,-105186.92836996,2728.14954909,0.341429
0.0,0.0,4.2105263157894735,247335.44625553,309073.26605181,-61737.81979628,-62342.27525751,604.45546123,0.341429
0.0,0.0,4.7368421052631575,73226.66560345,101484.87061531,-28258.20501185,-26992.4606634,-1265.74434845,0.341429
0.0,0.0,5.263157894736842,269065.9539391,284471.32783428,-15405.37389518,-12696.43538742,-2708.93850776,0.341429
0.0,0.0,5.7894736842105265,2244.24564534,12865.10703795,-10620.86139261,-6989.01122893,-3631.85016368,0.341429
0.0,0.0,6.315789473684211,-9158.536252,-201.5190398,-8957.0172122,-4931.05773395,-4025.95947825,0.341429
0.0,0.0,6.842105263157894,-9489.30183256,-1344.87900659,-8144.42282597,-4194.81158756,-3949.61123841,0.341429
0.0,0.0,7.368421052631579,-9026.87513925,-1327.62014836,-7699.25499089,-4201.83406167,-3497.42092922,0.341429
0.0,0.0,7.894736842105264,-7878.97806963,-503.58729657,-7375.39077307,-4607.12557818,-2768.26519489,0.341429
0.0,0.0,8.421052631578947,-1357.66519644,5502.45958097,-6860.12477742,-5018.45437602,-1841.67040139,0.341429
0.0,0.0,8.94736842105263,44564.64719955,50717.44242125,-6152.7952217,-5383.52418192,-769.27103979,0.341429
0.0,0.0,9.473684210526315,375379.95071349,381054.76291909,-5674.81220559,-6091.24618844,416.43398284,0.341429
0.0,0.0,10.0,2334153.95640091,2343028.73492385,-8874.77852294,-10554.31358665,1679.53506371,0.341429
0.5263157894736842,0.0,0.0,2938869.87847793,2933493.79594318,5376.08253476,-5090.11459521,10466.19712996,0.341429
0.5263157894736842,0.0,0.5263157894736842,2311771.06859731,2320727.78463507,-8956.71603775,-19237.20046932,10280.48443157,0.341429
0.5263157894736842,0.0,1.0526315789473684,862142.9839869,896140.07252797,-33997.08854107,-43839.95650963,9842.86796857,0.341429
0.5263157894736842,0.0,1.5789473684210527,178940.40262518,202588.56338481,-23648.16075963,-32737.16474787,9089.00398824,0.341429
0.5263157894736842,0.0,2.1052631578947367,149086.0730359,135673.34046982,13412.73256608,5460.46440074,7952.26816534,0.341429
0.5263157894736842,0.0,2.631578947368421,2624270.68810198,2605729.97408251,18540.71401947,12124.67930718,6416.03471229,0.341429
0.5263157894736842,0.0,3.1578947368421053,61444.92506052,64095.64126026,-2650.71619973,-7198.8800548,4548.16385507,0.341429
0.5263157894736842,0.0,3.6842105263157894,-4527.51313095,18899.24024682,-23426.75337778,-25929.04090726,2502.28752948,0.341429
0.5263157894736842,0.0,4.2105263157894735,-11925.46485624,12995.25993876,-24920.724795,-25407.18954077,486.46474577,0.341429
0.5263157894736842,0.0,4.7368421052631575,973932.33377088,992153.03968829,-18220.70591742,-16934.26049306,-1286.44542436,0.341429
0.5263157894736842,0.0,5.263157894736842,41653.35239291,54572.79347855,-12919.44108564,-10272.51679218,-2646.92429346,0.341429
0.5263157894736842,0.0,5.7894736842105265,-7907.83776767,2435.97738935,-10343.81515703,-6844.36023247,-3499.45492455,0.341429
0.5263157894736842,0.0,6.315789473684211,-10559.93954628,-1171.75982243,-9388.17972385,-5559.29960527,-3828.88011858,0.341429
0.5263157894736842,0.0,6.842105263157894,-10361.43629155,-1354.77566011,-9006.66063144,-5321.69354964,-3684.9670818,0.341429
0.5263157894736842,0.0,7.368421052631579,-9947.41725814,-1168.99446282,-8778.42279532,-5624.68023483,-3153.74256049,0.341429
0.5263157894736842,0.0,7.894736842105264,-8714.05861163,-156.53603172,-8557.52257991,-6231.17936274,-2326.34321717,0.341429
0.5263157894736842,0.0,8.421052631578947,-1614.0129193,6669.75588931,-8283.76880861,-7008.254531,-1275.51427762,0.341429
0.5263157894736842,0.0,8.94736842105263,44055.01920136,52340.85095361,-8285.83175225,-8238.44927932,-47.38247293,0.341429
0.5263157894736842,0.0,9.473684210526315,398627.49254347,408016.89754363,-9389.40500016,-10717.71411994,1328.30911977,0.341429
0.5263157894736842,0.0,10.0,5414521.86715005,5431355.28497753,-16833.41782749,-19646.20683302,2812.78900553,0.341429
1.0526315789473684,0.0,0.0,24099.14585852,12519.909817,11579.23604152,2247.22983775,9332.00620377,0.341429
1.0526315789473684,0.0,0.5263157894736842,-11900.42537976,12137.22667951,-24037.65205927,-33135.79328106,9098.14122179,0.341429
1.0526315789473684,0.0,1.0526315789473684,-208682.60156458,9056.89658763,-217739.49815221,-226381.5304906,8642.03233839,0.341429
1.0526315789473684,0.0,1.5789473684210527,1222367.55975184,1442399.41135704,-220031.8516052,-227946.63423706,7914.78263186,0.341429
1.0526315789473684,0.0,2.1052631578947367,70800.63085603,103133.2548505,-32332.62399446,-39192.37919755,6859.75520309,0.341429
1.0526315789473684,0.0,2.631578947368421,5156524.47659185,5153395.26426226,3129.21232959,-2330.80226057,5460.01459016,0.341429
